DATE,Precipitation,Temperature,Relative Humidity,PM25,O3
7/26/2021 10:00,0,26.6,59.5,12.6,26
7/26/2021 11:00,0,27,56.1,14.3,25
7/26/2021 12:00,0,26.1,59.8,15.1,25
7/26/2021 13:00,0,25.1,64.6,16,20
7/26/2021 14:00,0,23.9,71,22,18
7/26/2021 15:00,0,22.6,80,18,16
7/26/2021 16:00,0,22,83.2,15,16
7/26/2021 17:00,0,21.6,85.3,16,15
7/26/2021 18:00,0,20.9,88.7,15.5,14
7/26/2021 19:00,0,20.4,90.9,18.7,11
7/26/2021 20:00,0,20,90,19.3,10
7/26/2021 21:00,0,19.5,91,22.1,11
7/26/2021 22:00,0,19.5,90.8,21.5,11
7/26/2021 23:00,0,19.4,91.4,20.2,10
7/27/2021 0:00,0,19.4,90.9,17.6,10
7/27/2021 1:00,0,19.1,91.5,19.3,12
7/27/2021 2:00,0,18.8,92.9,18.6,11
7/27/2021 3:00,0,19.4,90.4,15.8,15
7/27/2021 4:00,0,20.4,87.5,12.9,18
7/27/2021 5:00,0,22.3,79.1,9.9,20
7/27/2021 6:00,0,23.8,72.6,13.4,23
7/27/2021 7:00,0,25.4,63.8,12.2,23
7/27/2021 8:00,0,26.5,58.4,14.6,25
7/27/2021 9:00,0,27.6,53.2,17.8,24
7/27/2021 10:00,0,28,50.7,25.4,23
7/27/2021 11:00,0,27.6,53,26.2,21
7/27/2021 12:00,0,26.6,60.2,25.6,20
7/27/2021 13:00,0,24.8,68.7,18.3,20
7/27/2021 14:00,0,23.1,81,14.1,19
7/27/2021 15:00,0,22.6,82.5,11,18
7/27/2021 16:00,0,22,83.2,8.5,15
7/27/2021 17:00,0,21.3,86.8,8.2,11
7/27/2021 18:00,0,20.8,91.1,9.6,9
7/27/2021 19:00,0,20.4,92.3,8.3,11
7/27/2021 20:00,0,20.3,94.5,7.6,13
7/27/2021 21:00,0,19.8,94.9,7.3,13
7/27/2021 22:00,0,19.4,94.5,6.6,12
7/27/2021 23:00,0,19.1,93.8,6.3,14
7/28/2021 0:00,0,19.2,95.1,6.2,17
7/28/2021 1:00,0,19.1,96.2,4.5,20
7/28/2021 2:00,0,18.8,97.5,2.2,20
7/28/2021 3:00,0,18.6,98.2,1.6,24
7/28/2021 4:00,0,19.8,94.4,1.3,25
7/28/2021 5:00,0,21.9,83.5,1.6,27
7/28/2021 6:00,0,23.8,75.2,2.8,27
7/28/2021 7:00,0,25.4,67.7,5.9,27
7/28/2021 8:00,0,26.8,61.2,8.4,33
7/28/2021 9:00,0,27,57.9,7.7,31
7/28/2021 10:00,0,27.1,57,13.3,29
7/28/2021 11:00,0,27.7,56.1,17.6,27
7/28/2021 12:00,0,26.9,60.9,16.3,27
7/28/2021 13:00,0,25.8,65.1,15.6,25
7/28/2021 14:00,0,24,72.8,11.8,23
7/28/2021 15:00,0,22.8,76.6,8.9,22
7/28/2021 16:00,0,22.1,78,7.9,22
7/28/2021 17:00,0,22,77.4,6.9,19
7/28/2021 18:00,0,21.6,81.3,5.9,15
7/28/2021 19:00,0,20.6,88.7,8.4,14
7/28/2021 20:00,0,20,91.7,8.2,15
7/28/2021 21:00,0,20.1,89.9,7.6,16
7/28/2021 22:00,0,19.6,91.6,6.3,18
7/28/2021 23:00,0,19,93.2,5.1,18
7/29/2021 0:00,0,18.8,96.4,7,19
7/29/2021 1:00,0,18.4,98.7,6,18
7/29/2021 2:00,0,18.2,98.2,4,18
7/29/2021 3:00,0,18.1,99.6,2.5,16
7/29/2021 4:00,0,20.1,91.9,4.7,14
7/29/2021 5:00,0,22.3,82,5.3,14
7/29/2021 6:00,0,23.9,73.9,7.1,17
7/29/2021 7:00,0,25.9,62.9,8,20
7/29/2021 8:00,0,27.5,52.1,11,23
7/29/2021 9:00,0,28.6,46.1,14.5,27
7/29/2021 10:00,0,29.2,41.7,15.7,29
7/29/2021 11:00,0,28.5,49,12.8,29
7/29/2021 12:00,0,27.4,53.2,10.4,27
7/29/2021 13:00,0,26.2,62.9,7.2,25
7/29/2021 14:00,0,24.4,74.6,5.1,18
7/29/2021 15:00,0,23.2,80.2,4,18
7/29/2021 16:00,0,22.6,83.4,5,16
7/29/2021 17:00,0,21.8,86.2,4.5,17
7/29/2021 18:00,0,21,86.6,4.7,14
7/29/2021 19:00,0,20.3,85,8.3,17
7/29/2021 20:00,0,19.6,86.7,7.6,14
7/29/2021 21:00,0,19.4,86.7,5.8,16
7/29/2021 22:00,0,19,91.6,3.9,15
7/29/2021 23:00,0,19.1,94.9,4.4,13
7/30/2021 0:00,0,19.2,97.1,4.2,13
7/30/2021 1:00,0,19.4,94.8,3.6,12
7/30/2021 2:00,0,18.9,96.5,3.8,16
7/30/2021 3:00,0,18.3,98.5,2.9,19
7/30/2021 4:00,0,19.8,91.3,2.4,23
7/30/2021 5:00,0,21.9,82.9,2.2,23
7/30/2021 6:00,0,23.8,73.5,2.1,30
7/30/2021 7:00,0,26,64.5,3.5,29
7/30/2021 8:00,0,27.8,55.8,5.2,30
7/30/2021 9:00,0,29.2,44.6,7.1,31
7/30/2021 10:00,0,29.8,39.8,8.5,27
7/30/2021 11:00,0,29.8,40.1,7.2,25
7/30/2021 12:00,0,28.9,48.3,5.6,21
7/30/2021 13:00,0,27.2,57.7,3.8,18
7/30/2021 14:00,0,25.4,67.1,3.4,14
7/30/2021 15:00,0,23.8,76.5,3.7,11
7/30/2021 16:00,0,23,80.6,2.8,13
7/30/2021 17:00,0,21.9,81.7,3.4,11
7/30/2021 18:00,0,20.9,84.5,6.2,13
7/30/2021 19:00,0,20.2,81.5,7.6,17
7/30/2021 20:00,0,19.8,84.7,11.8,15
7/30/2021 21:00,0,19.8,89.1,11.4,15
7/30/2021 22:00,0,19,90.5,12.7,12
7/30/2021 23:00,0,18.9,91.3,12.3,10
7/31/2021 0:00,0,18.5,89.1,9.1,10
7/31/2021 1:00,0,18.4,93.7,4.5,14
7/31/2021 2:00,0,18.1,92.7,2.7,14
7/31/2021 3:00,0,17.8,92.5,0.8,16
7/31/2021 4:00,0,19.9,89.1,0,16
7/31/2021 5:00,0,22.1,80.9,0.2,18
7/31/2021 6:00,0,23.9,71.1,0.6,18
7/31/2021 7:00,0,26.1,62.3,3.3,25
7/31/2021 8:00,0,28.2,52.2,4.6,31
7/31/2021 9:00,0,29.3,43,4.3,35
7/31/2021 10:00,0,29.7,41.1,4.6,33
7/31/2021 11:00,0,30.1,35.2,5.3,35
7/31/2021 12:00,0,29.4,34.8,4.6,33
7/31/2021 13:00,0,28.1,45.9,4.8,27
7/31/2021 14:00,0,25.9,60.8,4.4,19
7/31/2021 15:00,0,24,73.1,3.2,19
7/31/2021 16:00,0,22.9,75.1,2.6,15
7/31/2021 17:00,0,21.4,77.6,2.8,13
7/31/2021 18:00,0,20.4,78.6,1.9,13
7/31/2021 19:00,0,20.2,77.2,4.4,16
7/31/2021 20:00,0,19.6,80.1,6.7,12
7/31/2021 21:00,0,19.2,86.6,6.3,14
7/31/2021 22:00,0,18.8,87.2,9.6,15
7/31/2021 23:00,0,18.4,83.7,9.8,16
8/1/2021 0:00,0,18.1,88.9,8.9,13
8/1/2021 1:00,0,17.4,95.2,9.4,12
8/1/2021 2:00,0,17.4,92.6,8.2,9
8/1/2021 3:00,0,17.3,95.5,5.1,13
8/1/2021 4:00,0,19.6,88.2,3,19
8/1/2021 5:00,0,22,76.6,3.5,25
8/1/2021 6:00,0,24,71.4,9.2,25
8/1/2021 7:00,0,26.1,63.1,9.1,29
8/1/2021 8:00,0,28,51.8,8.5,27
8/1/2021 9:00,0,29.5,41.2,9.7,24
8/1/2021 10:00,0,30.2,34.7,12.8,22
8/1/2021 11:00,0,29.5,39.4,11.4,18
8/1/2021 12:00,0,28.6,44.7,10.7,12
8/1/2021 13:00,0,27.2,50.2,7.8,12
8/1/2021 14:00,0,25.4,57.1,4.4,12
8/1/2021 15:00,0,24.1,64.4,2.2,12
8/1/2021 16:00,0,22.9,74.1,3.6,12
8/1/2021 17:00,0,21.6,71.4,4.3,13
8/1/2021 18:00,0,20.6,71.6,5.6,15
8/1/2021 19:00,0,20,75.3,7.8,13
8/1/2021 20:00,0,19.5,83.3,8.4,12
8/1/2021 21:00,0,19.1,85.2,8.2,14
8/1/2021 22:00,0,18.4,92.4,9.1,10
8/1/2021 23:00,0,18,94.5,8.5,7
8/2/2021 0:00,0,17.8,94.3,7.2,10
8/2/2021 1:00,0,17.4,94.5,5.1,12
8/2/2021 2:00,0,17.1,96.3,4,13
8/2/2021 3:00,0,17.4,95.8,4,16
8/2/2021 4:00,0,19.9,84.6,3,20
8/2/2021 5:00,0,22.2,75.8,3.5,21
8/2/2021 6:00,0,24,68.6,6.7,24
8/2/2021 7:00,0,26.1,61.2,9.8,25
8/2/2021 8:00,0,28,51.9,8.4,21
8/2/2021 9:00,0,29.6,44,6.7,20
8/2/2021 10:00,0,30.3,38.1,7.8,18
8/2/2021 11:00,0,29.7,42.8,7.9,17
8/2/2021 12:00,0,28.8,45.4,7.9,15
8/2/2021 13:00,0,27.6,52.5,7.4,11
8/2/2021 14:00,0,25.7,62.2,6.7,12
8/2/2021 15:00,0,24.3,72.2,6.8,11
8/2/2021 16:00,0,23.5,73.9,5.9,10
8/2/2021 17:00,0,22.3,78.5,5.4,8
8/2/2021 18:00,0,21.4,78.2,6.7,9
8/2/2021 19:00,0,20.9,79.5,7.2,8
8/2/2021 20:00,0,20.2,83.5,8.6,7
8/2/2021 21:00,0,19.7,85.7,10.3,10
8/2/2021 22:00,0,19.3,92.2,9.6,13
8/2/2021 23:00,0,19,93.3,10.8,12
8/3/2021 0:00,0,18.6,93.6,10.4,11
8/3/2021 1:00,0,18.2,96.8,8.2,9
8/3/2021 2:00,0,18.1,96.2,8.1,11
8/3/2021 3:00,0,18.1,95.9,8,12
8/3/2021 4:00,0,20.3,88.2,6.5,16
8/3/2021 5:00,0,22.4,79.4,4.7,22
8/3/2021 6:00,0,24.6,70.6,11.3,23
8/3/2021 7:00,0,26.5,61.3,13.1,19
8/3/2021 8:00,0,27.3,56.6,9,16
8/3/2021 9:00,0,28.3,52.4,10,18
8/3/2021 10:00,0,28.8,47.8,11,21
8/3/2021 11:00,0,28.5,54,10,21
8/3/2021 12:00,0,27.8,57.5,10.5,19
8/3/2021 13:00,0,25.9,62.6,10.2,18
8/3/2021 14:00,0,24.7,68,9.1,17
8/3/2021 15:00,0,24,72.1,7.5,17
8/3/2021 16:00,0,23.8,72.2,7.2,14
8/3/2021 17:00,0,23.1,81.4,8.6,14
8/3/2021 18:00,0,22.5,83.4,8.8,13
8/3/2021 19:00,0,22.1,86.6,8.4,15
8/3/2021 20:00,0,22,86.1,7.7,13
8/3/2021 21:00,0,21.7,81.9,7.3,15
8/3/2021 22:00,5,19.8,82.4,8.1,16
8/3/2021 23:00,0.2,18.8,90.2,9.4,16
8/4/2021 0:00,0,19,91.1,8.3,14
8/4/2021 1:00,0.2,19,92,9.5,14
8/4/2021 2:00,1.8,18.5,91.9,8.8,12
8/4/2021 3:00,0,18.4,93.4,8.9,15
8/4/2021 4:00,0,18.6,92.2,7.5,21
8/4/2021 5:00,0,20.2,84.5,8.2,18
8/4/2021 6:00,0,23.1,69.3,7.2,21
8/4/2021 7:00,0,23.7,61.8,8.9,20
8/4/2021 8:00,0,24.1,63.5,10.5,21
8/4/2021 9:00,0,24.6,61.4,14.2,21
8/4/2021 10:00,0,26.1,56.9,16.1,19
8/4/2021 11:00,0,26,58.2,15,17
8/4/2021 12:00,0,25.3,61.9,19,18
8/4/2021 13:00,0,23.7,71.2,16.5,16
8/4/2021 14:00,0,23.1,76.2,13.7,16
8/4/2021 15:00,0.2,21.5,84.8,13.3,15
8/4/2021 16:00,0,21.2,87.3,11.1,14
8/4/2021 17:00,0,21,88.9,9,12
8/4/2021 18:00,0,20.7,89,11.5,11
8/4/2021 19:00,1,20.4,96.4,13.2,10
8/4/2021 20:00,1.2,19.8,99.6,15.6,10
8/4/2021 21:00,0,19.7,100,14.8,11
8/4/2021 22:00,0,19.6,100,11.9,11
8/4/2021 23:00,0,19.5,100,8.9,12
8/5/2021 0:00,0,19.3,100,7.4,13
8/5/2021 1:00,0,19.1,100,9.7,13
8/5/2021 2:00,0,19,100,9.3,13
8/5/2021 3:00,0,19,100,7.6,13
8/5/2021 4:00,0.2,19.4,100,6.8,16
8/5/2021 5:00,0,20.2,96.3,5.9,19
8/5/2021 6:00,0,20.9,91.6,7.9,19
8/5/2021 7:00,0,22.1,85.8,8.4,18
8/5/2021 8:00,0,23.5,77.3,9.7,19
8/5/2021 9:00,0,23.7,74.8,11.3,21
8/5/2021 10:00,0.2,21.7,87.9,12.1,21
8/5/2021 11:00,0.2,21.2,90.6,15,17
8/5/2021 12:00,0,21.2,91.5,18.5,15
8/5/2021 13:00,0,21.8,83.9,17.7,14
8/5/2021 14:00,0,21.5,84.7,16.8,13
8/5/2021 15:00,0,20.9,90.8,16.4,8
8/5/2021 16:00,0,20.4,93.3,14.2,6
8/5/2021 17:00,0,20.2,94.7,13.1,5
8/5/2021 18:00,0,20.1,97.5,13.5,6
8/5/2021 19:00,0,20.1,99,14.7,7
8/5/2021 20:00,0,20,99.1,18,5
8/5/2021 21:00,0,20.1,93,18.4,5
8/5/2021 22:00,0,20.4,86.3,17.8,6
8/5/2021 23:00,0,19.8,91,18.3,5
8/6/2021 0:00,0.4,19.4,93.4,17.2,6
8/6/2021 1:00,0.2,19.1,96.3,17.1,6
8/6/2021 2:00,0.4,19.1,98.6,14.8,10
8/6/2021 3:00,0.6,19,100,12.7,15
8/6/2021 4:00,0.4,19.1,100,15.3,21
8/6/2021 5:00,0,19.6,98.1,16.6,21
8/6/2021 6:00,0.2,20.5,91.7,16.8,24
8/6/2021 7:00,0,20.9,87.5,22.4,24
8/6/2021 8:00,0,20.7,86.8,24.2,22
8/6/2021 9:00,0,20.9,83.7,28.1,18
8/6/2021 10:00,0,21,80.3,27,17
8/6/2021 11:00,0,20.7,78.4,24.5,16
8/6/2021 12:00,0.2,19.5,90.1,19.7,13
8/6/2021 13:00,0,18.8,94.4,18.8,13
8/6/2021 14:00,0.2,18.7,94.3,16.4,11
8/6/2021 15:00,0,18.9,91.9,16.7,9
8/6/2021 16:00,0,19,88.1,15.3,5
8/6/2021 17:00,0,19.1,86.7,18.1,4
8/6/2021 18:00,0,19.2,86.2,16,4
8/6/2021 19:00,0,19.3,85,13,7
8/6/2021 20:00,0,19.4,84.6,12,6
8/6/2021 21:00,0,18.7,90.4,15.5,6
8/6/2021 22:00,0,18.5,94,17.7,7
8/6/2021 23:00,0,18.5,93.9,17.8,8
8/7/2021 0:00,0.2,18.5,93.8,19.4,8
8/7/2021 1:00,3.4,18.2,97.2,21.7,11
8/7/2021 2:00,1.6,17.9,99.9,15.8,10
8/7/2021 3:00,0.4,18.3,96,14.9,13
8/7/2021 4:00,0,19.2,92.4,13.4,21
8/7/2021 5:00,0,21,85.5,12.7,25
8/7/2021 6:00,0,22.5,77.3,14.8,23
8/7/2021 7:00,0,23.2,74.2,15.4,25
8/7/2021 8:00,0,22.9,76,16.7,28
8/7/2021 9:00,0,23.1,76.2,17.3,24
8/7/2021 10:00,0,23.2,76.9,18.1,19
8/7/2021 11:00,0,23.9,75.2,20,16
8/7/2021 12:00,0,23.5,75.6,21.5,15
8/7/2021 13:00,0,21.8,79.3,21.2,14
8/7/2021 14:00,0,20.9,82.4,17.7,10
8/7/2021 15:00,0,20.1,86.7,15,9
8/7/2021 16:00,0,20,88.1,14.5,7
8/7/2021 17:00,0,19.8,87.5,13.3,8
8/7/2021 18:00,0,19.2,89.8,12.1,8
8/7/2021 19:00,0,19.1,90.3,17,9
8/7/2021 20:00,0,18.8,91.5,18.5,9
8/7/2021 21:00,0,18.3,85.5,20.7,11
8/7/2021 22:00,0,17.6,87.8,19.3,11
8/7/2021 23:00,0,17.5,89.8,17.6,11
8/8/2021 0:00,0,17.1,92.4,18.3,12
8/8/2021 1:00,0,17.2,92.2,15.6,16
8/8/2021 2:00,0,16.9,95.3,11.8,20
8/8/2021 3:00,0,16.6,95.7,7.9,20
8/8/2021 4:00,0,17.8,86.3,6.4,18
8/8/2021 5:00,0,20.1,77.8,8.2,17
8/8/2021 6:00,0,21.8,71.9,8.1,19
8/8/2021 7:00,0,23.1,66.7,9,22
8/8/2021 8:00,0,24.4,57.8,11,22
8/8/2021 9:00,0,24.4,57.8,11.5,21
8/8/2021 10:00,0,24.7,56.2,11.2,19
8/8/2021 11:00,0,24.9,54,13.6,19
8/8/2021 12:00,0,24,55.4,9.3,19
8/8/2021 13:00,0,22.7,63.4,6.1,16
8/8/2021 14:00,0,20.8,73.5,4,13
8/8/2021 15:00,0,19.7,76.8,4,13
8/8/2021 16:00,0,19.2,75.8,4.5,14
8/8/2021 17:00,0,18.8,78.5,5.2,13
8/8/2021 18:00,0,18.4,84.8,6.1,17
8/8/2021 19:00,0,18.3,84.1,9.5,19
8/8/2021 20:00,0,18.2,84.1,15.7,20
8/8/2021 21:00,0,17.7,86.2,17.3,19
8/8/2021 22:00,0,16.8,91.5,13.1,21
8/8/2021 23:00,0,16.4,91.9,11,21
8/9/2021 0:00,0,15.9,93.6,9.5,20
8/9/2021 1:00,0,15.6,93.6,7.2,20
8/9/2021 2:00,0,16,93.9,5.6,20
8/9/2021 3:00,0,15.8,96.6,4.8,22
8/9/2021 4:00,0,16.4,92.6,4.9,20
8/9/2021 5:00,0,17.7,86.9,4.9,22
8/9/2021 6:00,0,19.2,82.4,9.4,22
8/9/2021 7:00,0,21.5,67.8,12.7,24
8/9/2021 8:00,0,22.4,63.4,15.3,30
8/9/2021 9:00,0,23.1,58,13.6,29
8/9/2021 10:00,0,23.3,57.3,12.8,31
8/9/2021 11:00,0,23,60.7,14.4,29
8/9/2021 12:00,0,22.5,64.3,14.7,26
8/9/2021 13:00,0,21.6,69.4,12.8,20
8/9/2021 14:00,0,20.4,77.4,12.4,18
8/9/2021 15:00,0,19.8,80.8,13.7,12
8/9/2021 16:00,0,19.6,82.4,11.8,9
8/9/2021 17:00,0,19.3,84.4,9.9,8
8/9/2021 18:00,0,19.1,84.5,11.4,8
8/9/2021 19:00,0,18.8,85.3,14.7,8
8/9/2021 20:00,0,18.1,88.2,13.8,7
8/9/2021 21:00,0,17.6,90.1,11.9,8
8/9/2021 22:00,0,17.2,91.3,9.4,8
8/9/2021 23:00,0,17.2,92,7.2,10
8/10/2021 0:00,0,17.2,90.6,5.6,10
8/10/2021 1:00,0,17.4,88.8,7.8,14
8/10/2021 2:00,0,17.2,90,8.9,17
8/10/2021 3:00,0,17.3,90.1,7.4,21
8/10/2021 4:00,0,17.9,88.3,8.2,23
8/10/2021 5:00,0,19.6,82.1,10.1,27
8/10/2021 6:00,0,21.5,73.9,11,30
8/10/2021 7:00,0,22.8,66.1,12.5,31
8/10/2021 8:00,0,24.3,58.3,13.7,29
8/10/2021 9:00,0,24.3,57.5,12.8,24
8/10/2021 10:00,0,23.8,63,13.4,22
8/10/2021 11:00,0,23.9,63.2,12.7,17
8/10/2021 12:00,0,22.2,68,11.3,12
8/10/2021 13:00,0,21.2,70.5,12.1,12
8/10/2021 14:00,0,20.4,74,11.5,9
8/10/2021 15:00,0,19.6,78.4,9.9,6
8/10/2021 16:00,0,18.7,82.7,11.8,5
8/10/2021 17:00,0,18.1,86.2,12.3,8
8/10/2021 18:00,0,18,87.8,14.7,10
8/10/2021 19:00,0,18,88.8,18.8,10
8/10/2021 20:00,0,18.1,87.9,20.9,9
8/10/2021 21:00,0,17.9,89.7,15.9,10
8/10/2021 22:00,0,17.7,90.4,12.4,11
8/10/2021 23:00,0,17.6,91.3,11.7,10
8/11/2021 0:00,0,17.4,90.5,9.8,10
8/11/2021 1:00,0,17.5,89.9,9.9,10
8/11/2021 2:00,0,17.2,90.6,10.4,11
8/11/2021 3:00,0,16.8,91,13.2,10
8/11/2021 4:00,0,17.3,89.5,14.1,10
8/11/2021 5:00,0,19.1,81.1,15.5,9
8/11/2021 6:00,0,20.9,76,14.2,9
8/11/2021 7:00,0,22.1,68,17.1,8
8/11/2021 8:00,0,23.8,57.7,17.5,8
8/11/2021 9:00,0,24.5,54.8,15.2,8
8/11/2021 10:00,0,24.8,55.8,13.6,8
8/11/2021 11:00,0,24.4,53.8,14.8,7
8/11/2021 12:00,0,22.9,56.5,13.4,4
8/11/2021 13:00,0,21,60.3,12.4,4
8/11/2021 14:00,0,18.8,68.6,10.6,3
8/11/2021 15:00,0,16.8,80,10.8,3
8/11/2021 16:00,0,16.7,82.9,10.8,2
8/11/2021 17:00,0,16.4,83.5,11.4,2
8/11/2021 18:00,0,15.9,87.5,11.7,3
8/11/2021 19:00,0,15.4,88,14.3,5
8/11/2021 20:00,0,15.4,87.5,14.1,3
8/11/2021 21:00,0,14.7,91.9,14,3
8/11/2021 22:00,0,14.7,92.5,15.4,4
8/11/2021 23:00,0,14.7,92,15.7,4
8/12/2021 0:00,0,13.9,96,16.8,4
8/12/2021 1:00,0,13.8,96.7,14.4,6
8/12/2021 2:00,0,13.6,97,13.6,9
8/12/2021 3:00,0,13.4,97.4,13.4,13
8/12/2021 4:00,0,14.7,94.8,11.8,17
8/12/2021 5:00,0,17.8,82.6,8.7,24
8/12/2021 6:00,0,19.5,75.8,8.8,27
8/12/2021 7:00,0,21.5,65.8,11.9,26
8/12/2021 8:00,0,22.7,57.5,15.4,23
8/12/2021 9:00,0,23.7,52.9,16.7,22
8/12/2021 10:00,0,22.7,57.7,17.3,17
8/12/2021 11:00,0,23.6,55.6,19.1,13
8/12/2021 12:00,0,21.7,67.1,17,9
8/12/2021 13:00,0,21.5,68.8,12.5,6
8/12/2021 14:00,0,20,72.2,14.7,7
8/12/2021 15:00,0,18.8,76.4,16.8,8
8/12/2021 16:00,0,18.2,82.2,21.9,7
8/12/2021 17:00,0,17.1,87.8,23.4,9
8/12/2021 18:00,0,16.1,82.4,18.7,8
8/12/2021 19:00,0,15.4,81.6,18.3,10
8/12/2021 20:00,0,15.1,86.1,18.1,8
8/12/2021 21:00,0,14.8,88.3,18,8
8/12/2021 22:00,0,14.4,88.5,16,8
8/12/2021 23:00,0,14.7,89.6,15.5,6
8/13/2021 0:00,0,14.5,89.1,18.7,6
8/13/2021 1:00,0,15,86.5,18.3,10
8/13/2021 2:00,0,15,88.8,14.1,16
8/13/2021 3:00,0,15,89.2,11,18
8/13/2021 4:00,0,15.7,86.7,12.5,22
8/13/2021 5:00,0,17,81.4,15.7,24
8/13/2021 6:00,0,18.3,76,17.8,24
8/13/2021 7:00,0,20.3,68.2,20.9,28
8/13/2021 8:00,0,22.2,58,24.9,23
8/13/2021 9:00,0,23.6,46.7,21.4,24
8/13/2021 10:00,0,23.9,43.9,17.7,19
8/13/2021 11:00,0,22.3,46.1,17.8,19
8/13/2021 12:00,0,21.7,47.3,21.9,16
8/13/2021 13:00,0,20.9,55.8,15.4,14
8/13/2021 14:00,0,19.5,64.2,12.2,13
8/13/2021 15:00,0,18.6,70.7,9.1,10
8/13/2021 16:00,0,17.7,77.2,9,8
8/13/2021 17:00,0,16.5,81.2,11.5,7
8/13/2021 18:00,0,15.8,82,10.7,7
8/13/2021 19:00,0,15.3,84.3,9.8,9
8/13/2021 20:00,0,15.2,86.1,7.9,9
8/13/2021 21:00,0,15.2,87.5,12.4,13
8/13/2021 22:00,0,14.8,87.4,12.2,13
8/13/2021 23:00,0,14.8,87.7,12.1,14
8/14/2021 0:00,0,14.3,86.4,12,14
8/14/2021 1:00,0,14.1,85.2,10.5,16
8/14/2021 2:00,0,14.5,86.1,8.2,23
8/14/2021 3:00,0,13.9,85.6,7.1,26
8/14/2021 4:00,0,15.1,80.5,6,33
8/14/2021 5:00,0,17.8,72.4,6.5,30
8/14/2021 6:00,0,19.3,68,6.2,26
8/14/2021 7:00,0,21.2,60.9,12.6,25
8/14/2021 8:00,0,22.1,53.9,15.3,22
8/14/2021 9:00,0,22.7,46.4,17.1,19
8/14/2021 10:00,0,23.4,44,16.5,17
8/14/2021 11:00,0,23,47.6,13.2,18
8/14/2021 12:00,0,22.2,49.4,12.6,16
8/14/2021 13:00,0,21,55.3,13.3,16
8/14/2021 14:00,0,19.1,65.7,10.6,15
8/14/2021 15:00,0,18.1,70.1,7.8,13
8/14/2021 16:00,0,17.7,76.2,6.9,13
8/14/2021 17:00,0,17,80.9,7.4,11
8/14/2021 18:00,0,16.3,85.7,7.7,10
8/14/2021 19:00,0,15.2,87.8,8.8,11
8/14/2021 20:00,0,15.2,88.2,9.9,12
8/14/2021 21:00,0,15.1,88.2,12.9,9
8/14/2021 22:00,0,14.4,93.5,12.4,8
8/14/2021 23:00,0,14.1,96,14.2,10
8/15/2021 0:00,0,13.8,96.7,14.1,9
8/15/2021 1:00,0,13.5,96.5,10,12
8/15/2021 2:00,0,13.3,97.6,4.5,13
8/15/2021 3:00,0,13.1,99.9,1.7,17
8/15/2021 4:00,0,14.3,96.7,0.3,18
8/15/2021 5:00,0,16.8,85.8,0,16
8/15/2021 6:00,0,18.9,74.4,0,18
8/15/2021 7:00,0,20.8,66,1.7,20
8/15/2021 8:00,0,21.7,60.5,3.3,18
8/15/2021 9:00,0,23.1,54.2,4.6,17
8/15/2021 10:00,0,23.5,51.2,7.3,15
8/15/2021 11:00,0,21.4,59,11.1,13
8/15/2021 12:00,0,21.8,59.2,10.5,11
8/15/2021 13:00,0,21.2,64.5,11.7,10
8/15/2021 14:00,0,19.5,74.9,13.8,8
8/15/2021 15:00,0,18.7,78.8,10.4,9
8/15/2021 16:00,0,18.2,81.4,9.7,8
8/15/2021 17:00,0,17.5,73.6,7.8,6
8/15/2021 18:00,0,17.1,77.5,10.4,7
8/15/2021 19:00,0,16.4,81.2,15.2,9
8/15/2021 20:00,0,15.7,83.6,15.1,9
8/15/2021 21:00,0,14.8,93.7,15.5,10
8/15/2021 22:00,0,14.5,95.7,14.7,11
8/15/2021 23:00,0,14,95.9,14.3,12
8/16/2021 0:00,0,13.5,94.8,15.6,13
8/16/2021 1:00,0,13.1,98.6,10.8,15
8/16/2021 2:00,0,12.7,99.5,8.4,13
8/16/2021 3:00,0,12.7,96.7,7.7,14
8/16/2021 4:00,0,14.2,92.4,6.8,14
8/16/2021 5:00,0,16.9,80.6,7.4,13
8/16/2021 6:00,0,19.1,69.8,10.2,17
8/16/2021 7:00,0,20.8,55.3,15.1,23
8/16/2021 8:00,0,22,48.6,16,30
8/16/2021 9:00,0,23,43.2,19.5,29
8/16/2021 10:00,0,22.7,46,20.2,29
8/16/2021 11:00,0,23,43.3,20.1,25
8/16/2021 12:00,0,22,43.4,18.5,23
8/16/2021 13:00,0,20.4,46.9,12.7,18
8/16/2021 14:00,0,18.7,50.6,9.8,13
8/16/2021 15:00,0,17.8,52.5,7.9,7
8/16/2021 16:00,0,16.4,60.9,8.4,5
8/16/2021 17:00,0,15.4,70.8,7.2,5
8/16/2021 18:00,0,14.7,75,6.6,5
8/16/2021 19:00,0,14.1,78.2,12.3,4
8/16/2021 20:00,0,13.5,82.8,15.6,4
8/16/2021 21:00,0,13.2,84.4,15.8,4
8/16/2021 22:00,0,12.8,86.2,17.4,4
8/16/2021 23:00,0,11.9,90.8,19.7,3
8/17/2021 0:00,0,12.1,88.6,17.3,7
8/17/2021 1:00,0,11.6,91.5,14.6,10
8/17/2021 2:00,0,11,95.1,12.3,15
8/17/2021 3:00,0,10.9,95.7,10.6,23
8/17/2021 4:00,0,13,86.6,8.8,26
8/17/2021 5:00,0,15.6,76.1,9.4,28
8/17/2021 6:00,0,17.6,66.2,10.7,26
8/17/2021 7:00,0,20.2,56.8,14.3,26
8/17/2021 8:00,0,21.9,43.3,17.6,21
8/17/2021 9:00,0,22.7,39.1,15.3,20
